ngram,NEG,NEUT,POS
부서지거나,1,0,0
것같이,1,0,0
짓밟다,1,0,0
겉만,1,0,0
그럴듯한,1,0,0
겉치레,1,0,0
게울,1,0,0
게워,1,0,0
게으르거나,1,0,0
놀며,1,0,0
게으르고,1,0,0
게으르다,1,0,0
게으름,1,0,0
피우며,1,0,0
게으름이나,1,0,0
겐트위한,1,0,0
겨를이,1,0,0
없음,1,0,0
겨우,1,0,0
빠듯하게,1,0,0
겨우겨우,1,0,0
살기를,1,0,0
겨운,1,0,0
격식을,1,0,0
격에,1,0,0
어울리지,1,0,0
겪거나,1,0,0
결기가,1,0,0
결단성,1,0,0
결단성이,1,0,0
결단을,1,0,0
내리는,1,0,0
결막염,1,0,0
결심,1,0,0
결정을,1,0,0
결정하지,1,0,0
드러내어,1,0,0
결함이,1,0,0
결함이나,1,0,0
겸연쩍고,1,0,0
겸연쩍다,1,0,0
경련,1,0,0
경망스러운,1,0,0
놀려,1,0,0
덤비며,1,0,0
추켰다,1,0,0
경망한,1,0,0
경박하게,1,0,0
경박한,1,0,0
말하며,1,0,0
경솔하다,1,0,0
경솔한,1,0,0
경험이,1,0,0
적거나,1,0,0
경황이,1,0,0
공허하다,1,0,0
공허한,1,0,0
아첨하는,1,0,0
토할,1,0,0
헤프게,1,0,0
태도가,1,0,0
태도를,1,0,0
고름,1,0,0
고름이,1,0,0
나오는,1,0,0
생기는,1,0,0
생기다,1,0,0
고름집,1,0,0
고리게,1,0,0
고분고분하지,1,0,0
고생을,1,0,0
격다,1,0,0
고생하다,1,0,0
고소,1,0,0
고열,1,0,0
고자질함,1,0,0
고작,1,0,0
고장나다,1,0,0
고지혈증,1,0,0
고질병,1,0,0
고집,1,0,0
고집스레,1,0,0
부리거나,1,0,0
부림,1,0,0
고집이,1,0,0
세어,1,0,0
센,1,0,0
고치기,1,0,0
고치긱,1,0,0
고타분히,1,0,0
고함,1,0,0
고함을,1,0,0
지르면서,1,0,0
고혈압,1,0,0
곤궁함,1,0,0
곤란이나,1,0,0
곤란하여,1,0,0
지는,1,0,0
곤란한,1,0,0
사정을,1,0,0
곤장으로,1,0,0
치던,1,0,0
곧바르지,1,0,0
곧잘,1,0,0
흥분하는,1,0,0
곧지,1,0,0
곪느라고,1,0,0
쑤시다,1,0,0
곯려,1,0,0
곯리거나,1,0,0
곯아서,1,0,0
곰살갑지,1,0,0
곰살궂지,1,0,0
곰팡내,1,0,0
곱실대다,1,0,0
곱지,1,0,0
공갈,1,0,0
공공연히,1,0,0
공교롭고,1,0,0
이상하다,1,0,0
공범자에,1,0,0
공손하지,1,0,0
공연한,1,0,0
공황상태,1,0,0
공황장애,1,0,0
과격하다,1,0,0
과격한,1,0,0
과금,1,0,0
과대망상에,1,0,0
과도하게,1,0,0
과로로,1,0,0
과식을,1,0,0
과음하거나,1,0,0
과장되어,1,0,0
과하다,1,0,0
관계가,1,0,0
끊어지거나,1,0,0
끊어지는,1,0,0
끊어지다,1,0,0
관계를,1,0,0
관계없는,1,0,0
관람객이,1,0,0
줄어들다,1,0,0
관심병,1,0,0
관심을,1,0,0
가지지,1,0,0
관절이,1,0,0
관철하려고,1,0,0
광견병을,1,0,0
광탈,1,0,0
괜한,1,0,0
트집을,1,0,0
괜히,1,0,0
괴물,1,0,0
괴이쩍게,1,0,0
교도소에,1,0,0
수감된,1,0,0
교만하게,1,0,0
굶,1,0,0
교만하다,1,0,0
교만하여,1,0,0
교만함,1,0,0
교모하게,1,0,0
교묘하고,1,0,0
교묘하다,1,0,0
교묘히,1,0,0
넘기는,1,0,0
교양이,1,0,0
교제를,1,0,0
끊어,1,0,0
교활하고,1,0,0
교활한,1,0,0
수단을,1,0,0
수단이나,1,0,0
구두쇠처럼,1,0,0
구속함,1,0,0
구슬프다,1,0,0
구슬피,1,0,0
구토,1,0,0
구토를,1,0,0
일으키거나,1,0,0
국내의,1,0,0
군살이,1,0,0
처지도록,1,0,0
굳어지다,1,0,0
굳지,1,0,0
굶는,1,0,0
굶다,1,0,0
굶주려서,1,0,0
굶주리고,1,0,0
굶주리다,1,0,0
굶주린,1,0,0
백성을,1,0,0
굼드게,1,0,0
먹다,1,0,0
굼뜨다,1,0,0
권리를,1,0,0
없애거나,1,0,0
침해한,1,0,0
권세를,1,0,0
마음대로,1,0,0
권태,1,0,0
권태감,1,0,0
권태기,1,0,0
권태로이,1,0,0
권태롭다,1,0,0
권태를,1,0,0
귀머거리,1,0,0
귀먹은,1,0,0
귀염을,1,0,0
받지,1,0,0
귀차니즘,1,0,0
귀찮거나,1,0,0
씹히는,1,0,0
씹히다,1,0,0
귀찮으면서도,1,0,0
귀찮음,1,0,0
규범을,1,0,0
어기면서,1,0,0
규칙을,1,0,0
어겨,1,0,0
균의,1,0,0
균형을,1,0,0
그,1,0,0
실수,1,0,0
한숨,1,0,0
그런,1,0,0
비판,1,0,0
그럴듯하게,1,0,0
대강,1,0,0
대충,1,0,0
그렇게,1,0,0
그르게,1,0,0
그르치다,1,0,0
그만두게,1,0,0
그만두다,1,0,0
그만두어,1,0,0
극성맞게,1,0,0
극성맞다,1,0,0
근거가,1,0,0
근심과,1,0,0
근심스럽거나,1,0,0
근심스럽고,1,0,0
잠겨서,1,0,0
근심으로,1,0,0
근심하고,1,0,0
근심하는,1,0,0
근심하며,1,0,0
근심함을,1,0,0
근질근질,1,0,0
근질근질하다,1,0,0
긁어,1,0,0
금고를,1,0,0
깨뜨리다,1,0,0
금사빠,1,0,0
거세다,1,0,0
변덕스러워,1,0,0
급한,1,0,0
기가,1,0,0
막히거나,1,0,0
부족하며,1,0,0
어색하고,1,0,0
기관지염,1,0,0
기능을,1,0,0
상실한,1,0,0
기능이,1,0,0
약하여진,1,0,0
허약하여,1,0,0
기다리지,1,0,0
기대에,1,0,0
어그러져,1,0,0
기량이,1,0,0
부족하여,1,0,0
기력이,1,0,0
약하여,1,0,0
기를,1,0,0
꺾다,1,0,0
꺾음,1,0,0
기름기가,1,0,0
기세가,1,0,0
꺾이고,1,0,0
약해지다,1,0,0
기억이,1,0,0
희미해져서,1,0,0
꺾이다,1,0,0
꺾임,1,0,0
막힘,1,0,0
펴지게,1,0,0
기일이,1,0,0
기준보다,1,0,0
미치지,1,0,0
기침병을,1,0,0
기침을,1,0,0
한다,1,0,0
기침이,1,0,0
기한까지,1,0,0
기형으로,1,0,0
기회를,1,0,0
놓치거나,1,0,0
기회주의적이고,1,0,0
긴장되고,1,0,0
긴장되다,1,0,0
긴장이나,1,0,0
힘을,1,0,0
긴장하다,1,0,0
긴장하여,1,0,0
길막,1,0,0
어둡거나,1,0,0
깊이가,1,0,0
깊지,1,0,0
ㄲ,1,0,0
ㄲㅂ,1,0,0
ㄲㅈ,1,0,0
까꾸러트리다,1,0,0
까다로워,1,0,0
까다로이,1,0,0
까다롭고,1,0,0
까무러쳐,1,0,0
넘어지면서,1,0,0
까불기만,1,0,0
까불까불하고,1,0,0
웃다,1,0,0
까불어,1,0,0
대는,1,0,0
대다,1,0,0
까비,1,0,0
까칠하거나,1,0,0
까칠하게,1,0,0
일어선,1,0,0
까탈이,1,0,0
많게,1,0,0
깍아내리다,1,0,0
배척함,1,0,0
잘하다,1,0,0
깐깐하고,1,0,0
깐깐하다,1,0,0
깐죽대다,1,0,0
깔깔한,1,0,0
따끔거리는,1,0,0
깔끔하지,1,0,0
깔봄,1,0,0
깜놀,1,0,0
깜짝,1,0,0
놀라다,1,0,0
깝,1,0,0
깨갱대다,1,0,0
깨끗하지,1,0,0
깨달음을,1,0,0
깨뜨려,1,0,0
깨어지거나,1,0,0
깨어지다,1,0,0
깨지다,1,0,0
깨진,1,0,0
깨침이,1,0,0
늦고,1,0,0
깽깽대다,1,0,0
꺼꾸러트리다,1,0,0
꺼덕거리다,1,0,0
꺼덕대다,1,0,0
꺼덕이다,1,0,0
꺼먹대다,1,0,0
꺼부는,1,0,0
꺼부러져,1,0,0
보이게,1,0,0
꺼불대다,1,0,0
꺼칠하게,1,0,0
꺽어,1,0,0
약해지게,1,0,0
꺾어,1,0,0
꺾이어,1,0,0
껄끄러운,1,0,0
뜨끔거리는,1,0,0
껄렁껄렁한,1,0,0
사람들의,1,0,0
꼬락서니,1,0,0
꼬집히는,1,0,0
것처럼,1,0,0
꼼꼼하지,1,0,0
꽁알대다,1,0,0
꽁하다,1,0,0
꽤,1,0,0
썰렁한,1,0,0
염치없이,1,0,0
저리다,1,0,0
꽥꽥거리는,1,0,0
꾀거나,1,0,0
꾀를,1,0,0
부려,1,0,0
부리느라고,1,0,0
꾀만,1,0,0
전하다,1,0,0
전함,1,0,0
꾸물거리는,1,0,0
꾸물꾸물하다,1,0,0
꾸중,1,0,0
꾸중을,1,0,0
듣거나,1,0,0
듣고,1,0,0
꾸중하다,1,0,0
꾸지람,1,0,0
꾸지람하다,1,0,0
꾸짖는,1,0,0
끊고,1,0,0
버림을,1,0,0
끝내지,1,0,0
끼깅대다,1,0,0
낄끼빠빠,1,0,0
낑낑대다,1,0,0
ㄴㅇㅈ,1,0,0
나릿나릿,1,0,0
나무라기나,1,0,0
나무람을,1,0,0
나불거리며,1,0,0
나불나불,1,0,0
나불나불하다,1,0,0
나아가지,1,0,0
한숨이나,1,0,0
나태하게,1,0,0
난폭하다,1,0,0
날조하여,1,0,0
날카로운,1,0,0
말투로,1,0,0
낡다,1,0,0
낡아,1,0,0
낡아지다,1,0,0
낡은,1,0,0
느낌이나,1,0,0
티를,1,0,0
남기거나,1,0,0
남루하게,1,0,0
남몰래,1,0,0
슬쩍,1,0,0
남보다,1,0,0
남부끄러이,1,0,0
남부끄럽다,1,0,0
남부럽다,1,0,0
남사스럽다,1,0,0
넘기다,1,0,0
미루다,1,0,0
씌우려던,1,0,0
아첨함을,1,0,0
남용,1,0,0
부추기어,1,0,0
비방하거나,1,0,0
속여,1,0,0
낫지,1,0,0
낭비하다,1,0,0
낮아지거나,1,0,0
성적,1,0,0
지위의,1,0,0
지혜라는,1,0,0
낮이,1,0,0
낯부끄럽다,1,0,0
낯설다,1,0,0
낯이,1,0,0
설거나,1,0,0
없다는,1,0,0
낳지,1,0,0
내려가지,1,0,0
내려오는,1,0,0
내리눌리다,1,0,0
내밀었다가,1,0,0
내부의,1,0,0
싸움,1,0,0
내소외친하다,1,0,0
내송,1,0,0
내송하다,1,0,0
냉담하다,1,0,0
너그럽지,1,0,0
너불거리며,1,0,0
너저분하게,1,0,0
너저분하다,1,0,0
너저분하여,1,0,0
너저분한,1,0,0
너저분해,1,0,0
너프,1,0,0
넉넉잡아야,1,0,0
넉넉하지,1,0,0
넘기지,1,0,0
못한다는,1,0,0
주저앉는,1,0,0
넘어지는,1,0,0
넘어지며,1,0,0
넘어질,1,0,0
노름,1,0,0
노름꾼이,1,0,0
노름을,1,0,0
노름판을,1,0,0
벌여,1,0,0
노린,1,0,0
노숙자,1,0,0
노인의,1,0,0
노인정,1,0,0
노잼,1,0,0
노후되다,1,0,0
논리가,1,0,0
놀라고,1,0,0
놀리거나,1,0,0
말투나,1,0,0
놀릴,1,0,0
놀림,1,0,0
놀림과,1,0,0
놀림받다,1,0,0
놀림을,1,0,0
받게,1,0,0
놓쳐,1,0,0
헤어지게,1,0,0
놓치다,1,0,0
뇌물을,1,0,0
뇌물의,1,0,0
뇌성,1,0,0
마비에서,1,0,0
누르기,1,0,0
눈곱이나,1,0,0
눈뜬장님,1,0,0
눈물,1,0,0
흘리며,1,0,0
나며,1,0,0
눈새,1,0,0
눈알이,1,0,0
우묵해지다,1,0,0
눈앞에서,1,0,0
눈을,1,0,0
눈이,1,0,0
깔깔하거나,1,0,0
풀려서,1,0,0
보며,1,0,0
졸아들고,1,0,0
뉘우치지,1,0,0
뉘우침이,1,0,0
느끼지,1,0,0
느리다,1,0,0
느릿느릿,1,0,0
힘없는,1,0,0
느물거려,1,0,0
느즈러져,1,0,0
병치레를,1,0,0
늘어나다,1,0,0
늙거나,1,0,0
늙어,1,0,0
늙어서,1,0,0
능글능글하다,1,0,0
능글맞고,1,0,0
능청맞고,1,0,0
수선스럽게,1,0,0
능청스럽게,1,0,0
능청을,1,0,0
늦다,1,0,0
늦어지는,1,0,0
늦어지다,1,0,0
ㄷㅊ,1,0,0
다그치며,1,0,0
몰아세우다,1,0,0
다급하게,1,0,0
다급하여,1,0,0
다듬어지지,1,0,0
다랍게,1,0,0
다리가,1,0,0
약해져서,1,0,0
다리를,1,0,0
잘망스럽게,1,0,0
절며,1,0,0
다부지게,1,0,0
다부지지,1,0,0
엉뚱하게,1,0,0
다정하지,1,0,0
다치거나,1,0,0
맞거나,1,0,0
다치다,1,0,0
다친,1,0,0
데나,1,0,0
다친다는,1,0,0
닥쳐오다,1,0,0
단념할,1,0,0
수밖에,1,0,0
단번에,1,0,0
단작스럽게,1,0,0
달갑지,1,0,0
달아남,1,0,0
닳아,1,0,0
담력이,1,0,0
약함을,1,0,0
답답하거나,1,0,0
활기가,1,0,0
답답하여진다,1,0,0
데,1,0,0
상태에서,1,0,0
증세,1,0,0
답답할,1,0,0
당차지,1,0,0
당찮다,1,0,0
당하였던,1,0,0
당황하다,1,0,0
당황하여,1,0,0
당황해하는,1,0,0
당황해하다,1,0,0
대강대강,1,0,0
아무렇게나,1,0,0
대구하는,1,0,0
대꾸하는,1,0,0
대단치,1,0,0
대담하지,1,0,0
대립으로,1,0,0
대립하는,1,0,0
관계에,1,0,0
대수롭지,1,0,0
대중없이,1,0,0
날뛰는,1,0,0
대중이,1,0,0
대책이,1,0,0
대충대충,1,0,0
대충하다,1,0,0
지루하여,1,0,0
더디다,1,0,0
더딘,1,0,0
더부룩하면서,1,0,0
더부룩하여,1,0,0
더위를,1,0,0
먹어서,1,0,0
덜렁거리며,1,0,0
덥거나,1,0,0
덥다,1,0,0
덧나다,1,0,0
데면데면함,1,0,0
도둑,1,0,0
도망하는,1,0,0
도살되다,1,0,0
도살하다,1,0,0
도외시하다,1,0,0
도의심이,1,0,0
도적질,1,0,0
독감,1,0,0
돌머리,1,0,0
돌보지,1,0,0
않음을,1,0,0
돌봄이,1,0,0
돌아보아지지,1,0,0
돌아보지,1,0,0
동통,1,0,0
맵짜다,1,0,0
아니하면서,1,0,0
되풀이되어,1,0,0
물리거나,1,0,0
두려워하다,1,0,0
두통이나,1,0,0
둔하게,1,0,0
둔하다,1,0,0
뒤가,1,0,0
무지근한,1,0,0
뒤로,1,0,0
물러나다,1,0,0
뒤바뀌어,1,0,0
지다,1,0,0
뒤섞거나,1,0,0
뒤얽히게,1,0,0
뒤섞여,1,0,0
뒤섞이거나,1,0,0
뒤얽혀,1,0,0
뒤숭숭하게,1,0,0
뒤숭숭하다,1,0,0
뒤숭숭한,1,0,0
시기,1,0,0
뒤숭숭함,1,0,0
뒤에,1,0,0
처지다,1,0,0
뒤져,1,0,0
뒤척거리다,1,0,0
뒷거래하다,1,0,0
탓하다,1,0,0
드문드문,1,0,0
벗어진,1,0,0
드센,1,0,0
든든하지,1,0,0
못해서,1,0,0
듣보잡,1,0,0
들떠서,1,0,0
들어오지,1,0,0
등급이,1,0,0
등뼈가,1,0,0
굽어,1,0,0
등지게,1,0,0
따가운,1,0,0
따가울,1,0,0
따금대다,1,0,0
따끔따끔히,1,0,0
따끔하게,1,0,0
울리다,1,0,0
따끔히,1,0,0
따뜻하지,1,0,0
따분하고,1,0,0
술렁거리어,1,0,0
따지고,1,0,0
들다,1,0,0
딱딱대다,1,0,0
딱하거나,1,0,0
딴전을,1,0,0
부림을,1,0,0
끼어서,1,0,0
늦음,1,0,0
때나,1,0,0
때려서,1,0,0
떠넘기려고,1,0,0
떠들며,1,0,0
떠들썩대다,1,0,0
떠들어서,1,0,0
떨구다,1,0,0
떨림,1,0,0
떨며,1,0,0
조심하다,1,0,0
조심함,1,0,0
떨어져,1,0,0
나가다,1,0,0
떨어지다,1,0,0
떨어트리다,1,0,0
떼를,1,0,0
또렷하지,1,0,0
똑똑하지,1,0,0
똘똘하지,1,0,0
똥똥하게,1,0,0
똥똥한,1,0,0
뚜렷하지,1,0,0
뚝둑하고,1,0,0
뚱뚱하다,1,0,0
뚱뚱한,1,0,0
뜨끔뜨끔히,1,0,0
뜨끔하게,1,0,0
울리는,1,0,0
뜻밖의,1,0,0
변이나,1,0,0
사고가,1,0,0
굽히다,1,0,0
뜻하지,1,0,0
루머,1,0,0
ㅁㅊ,1,0,0
마땅치,1,0,0
마르거나,1,0,0
마맛자국이,1,0,0
마비,1,0,0
저리거나,1,0,0
마약,1,0,0
정치를,1,0,0
처리함을,1,0,0
함을,1,0,0
행동함,1,0,0
걸리는,1,0,0
걸리어,1,0,0
모자라,1,0,0
차지,1,0,0
졸이는,1,0,0
졸이다,1,0,0
놓지,1,0,0
조임,1,0,0
졸이며,1,0,0
졸임,1,0,0
놓이지,1,0,0
무겁거나,1,0,0
사늘한,1,0,0
놓여,1,0,0
텅,1,0,0
비어,1,0,0
빈것같이,1,0,0
허전하거나,1,0,0
마주치기를,1,0,0
마지못하여,1,0,0
마지못해,1,0,0
만나고,1,0,0
싶지,1,0,0
않았던,1,0,0
만나지,1,0,0
만만한,1,0,0
만성,1,0,0
피부염,1,0,0
말라,1,0,0
꾀어,1,0,0
말소리가,1,0,0
찡찡한,1,0,0
말썽이,1,0,0
말없이,1,0,0
엇서며,1,0,0
말하기,1,0,0
맑지,1,0,0
맛없다,1,0,0
맛없이,1,0,0
우쭐하여,1,0,0
약하다,1,0,0
망그러지다,1,0,0
망설여지며,1,0,0
망설이거나,1,0,0
망설이고,1,0,0
망설이기만,1,0,0
망설이는,1,0,0
망설이다,1,0,0
주저주저하는,1,0,0
주저주저하다,1,0,0
망실,1,0,0
망실하다,1,0,0
아니하기도,1,0,0
매끈하지,1,0,0
매를,1,0,0
맞는,1,0,0
매여,1,0,0
좁음을,1,0,0
맥박이,1,0,0
미약한,1,0,0
약하고,1,0,0
맵짜게,1,0,0
세다,1,0,0
어지러워서,1,0,0
머뭇거리거나,1,0,0
머뭇거리게,1,0,0
머뭇거리는,1,0,0
머뭇거리다,1,0,0
머뭇거리며,1,0,0
머뭇대다,1,0,0
머뭇머뭇하거나,1,0,0
머뭇머뭇하는,1,0,0
머뭇하다,1,0,0
먹을,1,0,0
먹지,1,0,0
먹튀,1,0,0
먼지,1,0,0
멀겋게,1,0,0
멀겋다,1,0,0
멀리하다,1,0,0
멀어진,1,0,0
멈칫하거나,1,0,0
멋쩍거나,1,0,0
멋쩍고,1,0,0
멋쩍다,1,0,0
멋쩍은,1,0,0
멋쩍음,1,0,0
멍하고,1,0,0
면직을,1,0,0
명령을,1,0,0
명백하지,1,0,0
명성이,1,0,0
높다,1,0,0
명예훼손,1,0,0
모르거나,1,0,0
모르게,1,0,0
체하다,1,0,0
체함,1,0,0
모순,1,0,0
모순되다,1,0,0
모순된,1,0,0
모시,1,0,0
모양새가,1,0,0
모여,1,0,0
아쉽거나,1,0,0
모자라거나,1,0,0
모자라게,1,0,0
모자라기는,1,0,0
모자란,1,0,0
모호하거나,1,0,0
모호하게,1,0,0
모호하다,1,0,0
모호하여,1,0,0
목구멍이,1,0,0
헐어서,1,0,0
목소리가,1,0,0
목이,1,0,0
마르고,1,0,0
뻣뻣해지기도,1,0,0
잠기는,1,0,0
텁텁하여,1,0,0
몰래,1,0,0
사고파는,1,0,0
삼,1,0,0
팖,1,0,0
훔침으로써,1,0,0
몰아대거나,1,0,0
몰아대다,1,0,0
몰인정,1,0,0
몸살,1,0,0
몸에,1,0,0
부스럼이나,1,0,0
움츠리는,1,0,0
움츠린다는,1,0,0
움츠림을,1,0,0
떨리는,1,0,0
붓는,1,0,0
뻐근하게,1,0,0
야위는,1,0,0
야위어,1,0,0
약하거나,1,0,0
약하여서,1,0,0
약하여져서,1,0,0
여위게,1,0,0
여위고,1,0,0
여위어,1,0,0
움츠러들거나,1,0,0
참,1,0,0
가누다,1,0,0
미쳐,1,0,0
쓰게,1,0,0
하게,1,0,0
못생긴,1,0,0
희미하게,1,0,0
못하던,1,0,0
무가치,1,0,0
무관심,1,0,0
무관심한,1,0,0
무기력하다,1,0,0
무기력함,1,0,0
무능력,1,0,0
무능하다,1,0,0
무능한,1,0,0
무르게,1,0,0
무릎이,1,0,0
시리고,1,0,0
무리에서,1,0,0
무리하게,1,0,0
무리하다,1,0,0
무모하다,1,0,0
무모한,1,0,0
무시하다,1,0,0
무엇에,1,0,0
얽매여서,1,0,0
토하다,1,0,0
무의미한,1,0,0
무자비한,1,0,0
무지러져서,1,0,0
무한이기주의,1,0,0
무형적,1,0,0
무효로,1,0,0
문드러져,1,0,0
문드러지다,1,0,0
문란하여진,1,0,0
법도,1,0,0
문맹,1,0,0
문제,1,0,0
삼아,1,0,0
물건,1,0,0
아끼지,1,0,0
훔치는,1,0,0
물러서거나,1,0,0
지루해져서,1,0,0
질리다,1,0,0
질림,1,0,0
물어,1,0,0
물어뜯거나,1,0,0
물에,1,0,0
물질대사가,1,0,0
안되어,1,0,0
물집,1,0,0
미개하다,1,0,0
미띤,1,0,0
미루거나,1,0,0
미숙하다,1,0,0
미숙하여,1,0,0
미숙한,1,0,0
미약하다,1,0,0
못해,1,0,0
미친개의,1,0,0
미칠,1,0,0
밀려나다,1,0,0
밀린,1,0,0
밋밋하다,1,0,0
ㅂㅅ,1,0,0
바라진,1,0,0
바람을,1,0,0
바래서,1,0,0
바르지,1,0,0
바보같이,1,0,0
바스러질,1,0,0
바이러스,1,0,0
바지직대다,1,0,0
바짝,1,0,0
재촉하다,1,0,0
박약,1,0,0
반벙어리처럼,1,0,0
반지랍지,1,0,0
반품남,1,0,0
반품녀,1,0,0
발길질을,1,0,0
발연기,1,0,0
발열,1,0,0
발열과,1,0,0
오한,1,0,0
발육되지,1,0,0
발을,1,0,0
헛디디거나,1,0,0
발컨,1,0,0
발휘하지,1,0,0
밝지,1,0,0
방자하고,1,0,0
방자한,1,0,0
씰룩거리는,1,0,0
방치되다,1,0,0
방탕하다,1,0,0
방향도,1,0,0
배가,1,0,0
떠남,1,0,0
배우지,1,0,0
뱀과,1,0,0
같이,1,0,0
버성기어,1,0,0
벌레가,1,0,0
벌벌,1,0,0
떨릴,1,0,0
범죄자,1,0,0
법석이는,1,0,0
무시하고,1,0,0
벗어나지,1,0,0
벙벙한,1,0,0
변비,1,0,0
변비증,1,0,0
변태,1,0,0
별로다,1,0,0
별스러울,1,0,0
별스러워,1,0,0
별안간,1,0,0
호들갑스럽게,1,0,0
병맛,1,0,0
앓은,1,0,0
빌미,1,0,0
보드랍지,1,0,0
보람,1,0,0
보로통히,1,0,0
보수적,1,0,0
보수적이다,1,0,0
보채거나,1,0,0
보채는,1,0,0
보채다,1,0,0
보챔,1,0,0
복원,1,0,0
불가,1,0,0
복잡하고,1,0,0
복잡하다,1,0,0
복잡하여,1,0,0
복종하다,1,0,0
삶을,1,0,0
복종함,1,0,0
볶아치는,1,0,0
볶아치다,1,0,0
본심을,1,0,0
감추고,1,0,0
볼,1,0,0
부분,1,0,0
줄,1,0,0
부끄러움,1,0,0
부끄러움을,1,0,0
느끼게,1,0,0
부끄러워서,1,0,0
부끄러워지다,1,0,0
부끄러워하는,1,0,0
부끄러워하다,1,0,0
부끄러워함,1,0,0
부끄러이,1,0,0
부당하다,1,0,0
부당한,1,0,0
부도덕한,1,0,0
부드럽지,1,0,0
부득기소,1,0,0
부득기소하다,1,0,0
부득부득,1,0,0
우기거나,1,0,0
부딪치거나,1,0,0
부러뜨리다,1,0,0
부럽다,1,0,0
부분이,1,0,0
부산을,1,0,0
피우다,1,0,0
찌그러져,1,0,0
부스럼,1,0,0
부스스한,1,0,0
부실하게,1,0,0
부심,1,0,0
부어서,1,0,0
부자연스러운,1,0,0
부자연스럽게,1,0,0
부적당한,1,0,0
부적절한,1,0,0
부정,1,0,0
부정행위,1,0,0
부정확하다,1,0,0
부정확한,1,0,0
부족,1,0,0
부족이나,1,0,0
부족하거나,1,0,0
부족하다,1,0,0
부족함이,1,0,0
생김,1,0,0
부주의로,1,0,0
부주의한,1,0,0
부진증,1,0,0
부추겨서,1,0,0
부추기는,1,0,0
부패하다,1,0,0
부패한,1,0,0
분란,1,0,0
분란통,1,0,0
분란하다,1,0,0
분명이,1,0,0
분명하게,1,0,0
분명하지,1,0,0
분명히,1,0,0
분별할,1,0,0
여유가,1,0,0
불량패,1,0,0
불리하다,1,0,0
불면병,1,0,0
불명예스러운,1,0,0
불성실,1,0,0
불순물이,1,0,0
섞이어,1,0,0
불신하다,1,0,0
불안할,1,0,0
불안해하고,1,0,0
불운,1,0,0
대로,1,0,0
불평등한,1,0,0
불행,1,0,0
붉으락푸르락하여지며,1,0,0
붉으락푸르락해지며,1,0,0
붙임성이,1,0,0
비뚤거리다,1,0,0
비뚤어져,1,0,0
비뚤어지거나,1,0,0
비뚤어지다,1,0,0
비만이다,1,0,0
비매,1,0,0
비방,1,0,0
비방하다,1,0,0
비웃는,1,0,0
비웃다,1,0,0
비웃으며,1,0,0
비웃음과,1,0,0
비웃음을,1,0,0
비위가,1,0,0
뒤집혀,1,0,0
비위를,1,0,0
맞추느라고,1,0,0
맞추려고,1,0,0
비위에,1,0,0
비정상,1,0,0
비정상적으로,1,0,0
비정한,1,0,0
기세나,1,0,0
비좁아,1,0,0
비좁은,1,0,0
자리에,1,0,0
비추하다,1,0,0
비통한,1,0,0
비틀거리거나,1,0,0
비틀거리는,1,0,0
비틀거리다,1,0,0
비틀거리며,1,0,0
비틀거리면서,1,0,0
비틀어지며,1,0,0
비판되다,1,0,0
추궁을,1,0,0
비판함,1,0,0
비평,1,0,0
비합리적인,1,0,0
빈둥거리는,1,0,0
빈둥거리다,1,0,0
빈둥빈둥,1,0,0
놀다,1,0,0
빈둥빈둥하는,1,0,0
빈둥빈둥하다,1,0,0
빈혈,1,0,0
빛깔이,1,0,0
야단스럽게,1,0,0
빠뜨려,1,0,0
빠지직대다,1,0,0
빠트리다,1,0,0
빵꾸똥꾸,1,0,0
빵셔틀,1,0,0
차지함,1,0,0
뺨이,1,0,0
뻑적지근하다,1,0,0
뻔뻔한,1,0,0
뽑히지,1,0,0
ㅄ,1,0,0
ㅅㅂ,1,0,0
사고나,1,0,0
짐승,1,0,0
맞서서,1,0,0
흘겨보는,1,0,0
사납던,1,0,0
사라져,1,0,0
없어짐,1,0,0
사람과,1,0,0
섭섭하게,1,0,0
사리를,1,0,0
어두워,1,0,0
사실인,1,0,0
사양하는,1,0,0
사이가,1,0,0
벌어져,1,0,0
벌어지는,1,0,0
벌어지다,1,0,0
끊어지고,1,0,0
뜬,1,0,0
벌어지게,1,0,0
소원하다,1,0,0
소원한,1,0,0
틀어져서,1,0,0
사이를,1,0,0
두다,1,0,0
