,Title,Date,ID,Comment,Comment_date,Channel,Like,Dislike,Comment_like
234,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,포론,"주식하면서 정말 절실히 깨달은게 몇가지 있습니다. 잃지 않는게 버는것보다 훨씬 중요하다는 것, 수익은 길게 손실은 짧게 해야 한다는 것, 본인 멘탈 관리가 정말 중요하다는 것, 욕심 내지 말라는 것. 이정도네요. 취업하고 바로 시작해서 주식 시작한지 2년도 채 안됐지만 느낀게 너무 많아요. 근데 대부분 매체에서 보여주는거랑 대중의 주식에 대한 인식은 아직까지도 홀짝게임 정도인 것 같아 안타깝네요.",2개월 전(수정됨),MBC PD수첩,1.7천,96,0
235,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,tiger,20대 웹개발자 여자 바본가. 당시 아파트값을 웨 현재화폐가치로 환산을 하냐. 당시에 버스비 80원 이랬을텐데,2개월 전,MBC PD수첩,1.7천,96,28
236,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,David Yang,저렇게 투자해서 저사람 돈벌어주는구나,2개월 전,MBC PD수첩,1.7천,96,1
237,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,이원굉,신용잔고가 바닥을 칠때 망하지 않을 회사를 사면오름,1개월 전,MBC PD수첩,1.7천,96,0
238,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,본덕즐,자업자득,2개월 전,MBC PD수첩,1.7천,96,0
239,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,ok맨,주식은 도박이될수도~  미래의 투자가 될수도~  그건 각자의 판단과 선택...그리고 원칙에 따른 책임이 기본이 되어야될듯...,2개월 전,MBC PD수첩,1.7천,96,0
240,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,SIDE SUNNY,언론과 반대로하면 돈벌음 ㅋㅋㅋ 집값 잡는다고 공포심유발해서 판사람 어케되었음?? 주식 위험하다고 언론에 나왔으니 올해까지는 괜찮음 ㅋㅋ,2개월 전,MBC PD수첩,1.7천,96,8
241,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,점천수,저기 여유 되시면 아이스크림좀 사주세요 ㅠ,2개월 전,MBC PD수첩,1.7천,96,0
242,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,거북이,주식 은 밤에 장 못자요 하룻밤 자고나연 폭락,1개월 전,MBC PD수첩,1.7천,96,0
243,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,코난,"아침 10시에 2%였던 모빌리언스가,  뭔가 느낌이 좋아서, 오전에 사놓고 오후에 봤더니  27%까지  25%나 올랐더군요,     적게 투자해서 못벌었지만,  오르기 직전에  1~2만주씩 누가 계속 삼.. 세력이 올리는걸 알고 버는사람만 버는듯",1개월 전,MBC PD수첩,1.7천,96,0
244,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,핫초커,아무것도모르고 주변에서 주식하니까 덩달아 따라하면 다 쪽박차지요...그리고 벼락거지들은 그냥 벼락거지해서 평생 자기루틴대로 그냥 살아가는게 나음,1개월 전,MBC PD수첩,1.7천,96,0
245,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,오예1234,신용대출 이제 그만......ㅠㅠ 다같이 망하는거야,2개월 전,MBC PD수첩,1.7천,96,10
246,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,노총각남자,난 큰 그림 으로 본다,2개월 전,MBC PD수첩,1.7천,96,0
247,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,이완호,우량주 현금으로 사면 그나마,2개월 전,MBC PD수첩,1.7천,96,1
248,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,30대절식남,비트코인 Thank you  !!!!! 돈이 없을떄나 있을떄나 행복하지 않고 외로운거 변함이 없지만 한국같은 꼴통 사회에서 누구한테 굽신굽신 안거리고 사는게 너무 좋다.,2개월 전(수정됨),MBC PD수첩,1.7천,96,0
249,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,지구조각가,주식으로 흥한자주식으로  망한다.,2개월 전,MBC PD수첩,1.7천,96,0
250,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,M S,가만있으면 돈은 불어나지 않으니까?????가만있으면 돈은 사라지진않아 ㅋㅋㅋㅋㅋ 불리다 모든걸 잃어봐야 정신차리지 ㅋㅋ,2개월 전,MBC PD수첩,1.7천,96,8
251,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,천조 CHEONZO,알아야 하는거지 책 보고 공부한다고 되겠냐,2개월 전,MBC PD수첩,1.7천,96,1
252,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,야붕,나라가 그만큼 개판이라는 뜻이죠.,2개월 전,MBC PD수첩,1.7천,96,0
253,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,조기,아니 지네가 주식한걸 왜  피해자 코스프레냐,2개월 전,MBC PD수첩,1.7천,96,0
254,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,Moai,죽어라 벌어도 집을 못 사니 뭘하나.. 주식이나 해야 돌파구라도 생기지,1개월 전,MBC PD수첩,1.7천,96,1
255,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,777 investment,"상승장 증권사 객장 영상을보니 강원랜드가 떠오르네요.주식이 고시 대학입시보다 훨씬 어렵다고 봅니다. 주식시장에서 100명중 10명 상위10퍼센트만이 수익을 냅니다. 5년후 그 10명중 1명이 살아남아 꾸준히 수익(누적수익)을내고 9명의 돈을 가져가는 곳이 주식 시장입니다. 수많은 개인 투자자는 유투브나 방송에서 살아남은 1명의 슈퍼개미를 보고 환호하고 열광합니다. 나도 할수 있다고... 흙수저 탈출할수 있다고...돈이 돈을 번다고... 노후대비끝났다고...막연한 부푼기대 꿈 희망을 가지죠. 주식 소액으로 시작하기 쉬워 진입장벽이 낮지만 살아남아 꾸준히 수익올리기는 엄청나게 어렵습니다. 온갖국내외 변수, 통수가 도사립니다. 동학개미운동 정말 걱정되네요. 말씀드린 1명에 들고싶다면, 즉 주식으로 성공하려면 매일 주식에 일정시간 할애하여 수없이 많은 실전투자 경험 ,공부, 멘탈, 스트레스관리,자기관리, 자기 투자 원칙 수립 해야합니다. 이것들 실천 자신없는 분은 주식 시작도 하지마세요. 어설프게 남 돈번거 보고 혹해서 투자하면 장담하는데 무조건 돈 날립니다. (물론 목숨걸어 위에 것들한다고  1명에 무조건 드는건 아님)저는 13년차 투자자입니다. 최고 3개월간 800프로 수익도 내봤었던 사람으로서 진심으로 조언드립니다. 주식은 적금 아닙니다. 존버후 오를거라는 확신 말도 안됩니다. 진짜 주식시장 절대 호락하지않고 피비린내나는 전쟁터입니다.물론 이 글보고도 난 아닐꺼야 해당사항 아닐꺼야 하실겁니다만... 하지만 직접경험해보시면 아실겁니다...깨지고나서 ...왜 명문대 수재 미국 아이비리그대학 출신 펀드매니저도 이 살벌한 주식시장에서 상당수가 박살나고 자살하고 소리소문없이 사라지는지 생각해보세요. 이 바닥에서 돈 몇억 날라가는거 순식간입니다.",2개월 전(수정됨),MBC PD수첩,1.7천,96,7
256,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,*제발,폭락장 와라 빨리~~공매도 실행해라,2개월 전,MBC PD수첩,1.7천,96,0
257,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,yun pilot,마지막 여자분 인플레라는것도 모르고 주식하는거같은데..20년전집값이랑 지금이랑 당연히 다르지 -.-,2개월 전,MBC PD수첩,1.7천,96,0
258,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,종이인형,8:54 정프로 특별출현ㅋㅋㅋㅋㅋ,1개월 전,MBC PD수첩,1.7천,96,0
259,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,개닭소돼지말,솔직히 젊은이들 이해간다.어떤 주식으로 돈 번 사람들도어느정도 돈이 쌓이면 부동산을 산다.전설적인 펀드매니저인 피터 린치마저도주식하기전에 집부터 사라 했다.근데 지금은 그때완 달리 집을 못사니 바뀌어서 주식으로 벌어서 집산단 마인드다.,2개월 전,MBC PD수첩,1.7천,96,0
260,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,Top 93,"찰스 킨들버거 - 친구가 부자가 되는 것을 보는 것만큼, 누군가의 안녕과 판단력을 어지럽히는 것은 없다.  주식사고 손해보는건 자기가 책임질일입니다. 누구 탓하지마세요. 괜한사람 죽습니다 그럼. 투자의 책임은 전면적으로 본인입니다.",2개월 전,MBC PD수첩,1.7천,96,3
261,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,쵸파츄,피해자?,2개월 전,MBC PD수첩,1.7천,96,0
262,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,최재영,상위 0.1프로 주식고수임 보컬 김형준,2개월 전,MBC PD수첩,1.7천,96,0
263,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,ninza782,마지막 이야기가 마음에 많이 남는다.분명 그 누구도 주식하라는 이야기하지 않았고 그 누구도 빚내서 하라고 하지 않았지만그 피해가 단순히 자신만이 아니라 주변 사람들 모두에게서 나타나는 것 같으면그 때부터는 자신의 실수나 판단 착오가 문제의 원인이 되었다고 생각하지 못하고 그 분노를 엉뚱한 곳에 쏟아버릴 것 같은 느낌. 또 그 때가 되면 분명 그걸 정치 세력들이 이용해서 이들의 욕망을 이용해 장난쳐서 아수라판이 될 것 같은 이 더러운 느낌.. 제발 그런 현실이 안 왔으면 좋겠다.,2개월 전,MBC PD수첩,1.7천,96,0
264,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,종이인형,다 아는 얼굴들이 나오니 반갑구만ㅋㅋㅋㅋㅋㅋㅋㅋ,1개월 전,MBC PD수첩,1.7천,96,0
265,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,빛날환,주식해서 돈 잃으면 피해자라는 논리는 뭐냐 ㅋㅋ그리고 주식 한다고 다 망한다는듯이 분위기 조장하는데 왜 그러는거냐,2개월 전,MBC PD수첩,1.7천,96,5
266,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,뚝배기브레이커ᄏᄏ,주식이든 도박이든 어느정도 이득봤음 손절하고 털어야되는데 그게안되니 인생까지 말아먹는거지.,2주 전,MBC PD수첩,1.7천,96,0
267,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,gia bao truong,나라가 산으로간다,1개월 전,MBC PD수첩,1.7천,96,1
268,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,엠룰,전인구 강의 함 들으러 갔는데 ㅈㄴ 쓸때없는 내용만 말함 ㅋㅋㅋㅋㅋ,2개월 전,MBC PD수첩,1.7천,96,0
269,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,ᄋᄋ,주식은 합법적인 도박이다 진짜 잭팟터질땐 쭉쭉올라가지만 내려갈땐 숨멎는다 착각금물. 3억 모은거 3억탕진했다 자살하러간다  더이상 길게말안한다 이상.,3주 전,MBC PD수첩,1.7천,96,1
270,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,몰챙이,알고나면 주식하지  부동산 절대하지 않는다그러나 고수되기는  거의 불가능에 가깝다실전하기전  열공만이 답이다,2개월 전,MBC PD수첩,1.7천,96,4
271,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,서민국,이거 방송의도가뭐임?,2개월 전,MBC PD수첩,1.7천,96,2
272,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,yeong-gwan son,8:28 옛날 부모시대 월급이랑 지금이랑 같나?? 물가상승률도 잘모른느듯,2주 전,MBC PD수첩,1.7천,96,0
273,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,치요,돈 잃을 수 있다는거 모르고 들어오는 사람 없자나..각오하고 들어와야지. 감당 못할꺼면 안하면 된다,1주 전,MBC PD수첩,1.7천,96,0
274,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,샌디제이,"비트코인 대하락장 천만원이 몇만원 되는거 경험해보면서 끝까지 안팔고 물타기한 사람들은 승리했고다시는 안한다하며 떠났다가 상승장에 또 빚내서 시작한 사람들은 다 시 실패하겠지...워렌버핏 말이 맞았어,,, 10년들고 있지 못할거면 10분도 들고있지마라고....",2개월 전,MBC PD수첩,1.7천,96,0
275,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,Perth AU,경제전문 유투버 라고 하는 사람이 하는 말이 좀 어이가 없네..ㅋ 투자 는 말그대로 투자야 투자에 대한 리스크는 본인이 책임 지는게 자본주의 아닌가? 먼 개 헛소리를 하는거야,2개월 전,MBC PD수첩,1.7천,96,8
276,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,주식 해피엔딩 시나리오,제 채널 구독하시면 해피엔딩으로 갈 수 있습니다. 반드시 해피엔딩!,2개월 전,MBC PD수첩,1.7천,96,0
277,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,천호경,이번년도에 하락시작합니다 현금 들고있으세요,2개월 전,MBC PD수첩,1.7천,96,0
278,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,엄뚱tv,ㅋㅋㅋ주식하는걸 가해자 피해자라고 표현하네 작가 수준,2개월 전,MBC PD수첩,1.7천,96,0
279,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,Luis Kim,"사서 걱정할 필요없습니다.사람은 상처받고, 좌절하면서 성장하는 겁니다. 그 또한 지나갑니다.주식시장에서 대부분 실패합니다. 하지만, 나는 성공할것이야 라는 기대감으로 하는것이죠주식 패닉이 온다고 해서 사회가 망하는 것이 아닙니다.자연스러운 현상인 겁니다.누군가는 깡통을 차겠지만, 그 또한 자연스럽습니다.상폐인생도 있고, 상한가 인생도 있는겁니다.",2개월 전,MBC PD수첩,1.7천,96,0
280,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,j l,전인구씨는 2000포인트 이하이던 시절에도 코로나로 인한 경제위기 조심하라고 하시던 분이세요. 지금 3000포인트 입니다. 정확하게 틀리셨죠,2개월 전,MBC PD수첩,1.7천,96,11
281,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,BunGGuilD,"5:38 미수단타는 울트라숏(극단적인 단타) 포지션입니다 익절은 길게, 손절은 짧게 한 가지 팁을 주자면, 증40 종목은 미수 피하세요 증20, 증30 종목이 그나마 안정적입니다 호가가 오르락 내리락 하는 속도가 그나마 느려서 해볼만 합니다 어느 정도 괜찮은 종목들만 증20~증30 하거든요",2개월 전(수정됨),MBC PD수첩,1.7천,96,0
282,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,서울밤,잘되던 못되던 그냥 남탓만 안했으면,2개월 전,MBC PD수첩,1.7천,96,0
283,[PD수첩 핫클립] '월급 빼고 다 오르는' 시대의 2030세대 (MBC210202방송),2021. 2. 3.,사과매냐,주식 고수님 그냥 옆에서 하는데로 똑같이 하면서 벌은 수익 절반 드리면서 할 수 있으면 좋겠다....마하세븐님도 그렇고 너무 부럽네ㅠㅠ,1개월 전,MBC PD수첩,1.7천,96,1
